order_date,customer_id,revenue,quantity
2020-08-25 19:41:39.002000,3320,4.99,1
2020-08-27 14:09:09,3320,12.99,1
2020-08-27 14:09:09,3320,4.99,1
2020-09-02 11:55:47.997000,26697,3.99,1
2020-09-13 18:15:12.997000,19486,3.99,1
2020-09-13 18:15:12.997000,19486,4.99,1
2020-09-18 16:16:31.996000,2587,4.99,1
2020-10-05 13:36:43.998000,18062,11.99,1
2020-10-05 13:36:43.998000,18062,9.99,1
2020-10-05 15:49:31.996000,20805,39.99,1
2020-10-05 15:59:29.996000,20805,25.95,1
2020-10-19 10:19:24.001000,17949,21.25,1
2020-10-19 10:19:24.001000,17949,9.99,1
2020-10-19 19:23:09.997000,15117,34.99,1
2020-10-19 19:23:09.997000,15117,0,1
2020-10-24 12:23:33.003000,891,39.99,1
2020-10-24 12:23:33.003000,891,9.99,5
2020-10-24 12:23:33.003000,891,0,1
2020-10-24 12:23:33.003000,891,0,1
2020-10-24 12:23:33.003000,891,0,1
2020-10-24 12:23:33.003000,891,0,1
2020-10-24 12:23:33.003000,891,19.99,1
11/28/2020 16:27,83,10.99,1
11/28/2020 16:27,83,10.99,2
11/28/2020 16:27,83,10.99,1
11/28/2020 16:27,83,4.99,1
11/28/2020 13:19,83,21.25,1
11/28/2020 13:19,83,10.99,5
11/28/2020 13:19,83,0,1
11/28/2020 13:19,83,0,1
11/28/2020 13:19,83,0,1
11/28/2020 13:19,83,0,1
11/27/2020 21:59,3971,10,1
11/26/2020 20:26,83,21.25,1
11/26/2020 20:26,83,10.99,5
11/26/2020 20:26,83,0,1
11/26/2020 20:26,83,0,1
11/26/2020 20:26,83,0,1
11/26/2020 20:26,83,0,1
12/11/2020 13:26,21261,12.12,1
12/23/2020 20:44,16763,25,6
12/23/2020 20:44,16763,10.99,6
17/12/2020,83,10.63,1
17/12/2020,83,14.99,1
11/12/2020,29161,10.63,1
25/11/2020,4794,10.99,2
25/11/2020,4794,10.63,1
25/11/2020,4794,4.16,1
25/11/2020,4794,14.99,1
18/11/2020,5020,10.6,1
18/11/2020,5020,9.99,2
18/11/2020,5020,10.63,1
16/11/2020,4970,20.83,1
04/11/2020,25536,10.63,1
03/11/2020,4970,1.66,1
03/11/2020,4970,1.66,1
21/10/2020,21762,8.33,1
30/09/2020,8341,10.63,1
30/09/2020,8341,9.99,1
30/09/2020,8128,8.03,1
30/09/2020,8128,9.99,1
26/08/2020,7403,1.66,1
18/08/2020,7403,9.01,1
18/08/2020,7403,8.49,1
28/07/2020,1994,7.49,1
04/07/2020,4420,9.17,1
04/07/2020,4420,5.83,1
28/06/2020,11417,13.29,1
28/06/2020,11417,9.99,1
10/06/2020,10587,10.83,1
10/06/2020,10587,9.99,1
30/04/2020,19718,1.66,1
26/04/2020,5745,7.95,1
26/04/2020,5745,9.99,2
26/04/2020,5745,7.98,1
24/04/2020,7592,8.99,2
24/04/2020,7592,14.99,1
24/04/2020,7592,0,1
18/04/2020,14845,10.63,1
18/04/2020,14845,9.99,1
31/03/2020,12494,10.63,1
31/03/2020,12494,9.99,1
28/03/2020,1994,10.63,1
28/03/2020,1994,16.66,1
14/03/2020,16857,13.29,1
14/03/2020,16857,9.99,1
02/03/2020,4420,10.57,1
02/03/2020,4420,10.63,1
13/02/2020,21864,13.25,1
19/01/2020,19718,5.42,1
18/01/2020,1994,5.83,1
18/01/2020,1994,5.83,1
15/01/2020 17:46,17727,9.45,1
15/01/2020 17:46,17727,5.99,1
08/02/2020 17:09,1736,1.99,1
18/02/2020 16:08,1736,1.99,1
20/03/2020 11:31,1736,9.99,1
30/04/2020 18:34,19444,10.99,1
30/04/2020 18:34,19444,5.99,1
11/05/2020 11:38,27252,1.99,1
29/05/2020 12:01,904,9.89,1
29/05/2020 12:01,904,9.89,1
29/05/2020 12:01,904,9.89,1
29/05/2020 12:01,904,9.89,1
29/05/2020 12:01,904,9.89,1
29/05/2020 12:01,904,9.9,1
03/06/2020 20:22,904,1.99,1
07/07/2020 21:16,17019,10.99,1
07/07/2020 21:16,17019,5.99,1
28/07/2020 07:08,7503,10.99,1
28/07/2020 07:08,7503,5.99,1
28/07/2020 07:08,7503,10.99,1
30/07/2020 12:27,1736,9,1
02/08/2020 14:43,15417,10.99,1
02/08/2020 14:51,15417,10.99,1
23/08/2020 07:02,16465,10.99,1
23/08/2020 07:02,16465,5.99,1
28/08/2020 11:10,3872,8.99,1
28/08/2020 11:10,3872,5.99,1
30/09/2020 17:47,17434,6.38,1
30/09/2020 17:47,17434,6.38,1
23/10/2020 12:24,27286,12.76,1
27/10/2020 14:38,1736,8,1
12/11/2020 23:26,12209,12.76,1
12/11/2020 23:26,12209,5.99,1
17/11/2020 18:49,10750,9.57,1
17/11/2020 18:49,10750,5.99,1
27/11/2020 11:09,1736,1.99,1
30/11/2020 17:11,2048,10,1
30/11/2020 17:11,2048,3,1
30/11/2020 17:11,2048,4.99,1
30/11/2020 17:11,2048,3,1
30/11/2020 17:11,2048,10,1
15/12/2020 10:12,31350,12.76,1
31/12/2020 17:04,3872,12.6,1
31/12/2020 17:04,3872,12.6,1
2020-02-19 10:30,21367,20,1
2020-06-22 08:59,30955,275,1
2020-10-02 07:28,14293,15,1
2020-10-02 07:28,14293,15,1
2020-10-04 07:47,28759,15,1
2020-10-09 19:08,8023,12,1
2020-10-20 21:44,8023,12,1
2020-10-20 21:44,8023,12,1
2020-11-10 09:53,26095,80,1
2020-11-13 16:33,8178,12,1
2020-11-19 11:03,8178,12,1
2020-11-26 09:16,27283,140,1
2020-12-31 15:34,14043,10.99,1
2020-12-31 15:34,14043,4.99,1
2020-12-30 14:42,18258,79,1
2020-12-30 14:42,18258,11.99,1
2020-12-04 11:52,11031,10.99,1
2020-12-04 11:52,11031,11.99,1
2020-11-19 08:06,28491,29.99,1
2020-11-13 20:49,20167,25,1
2020-11-13 20:49,20167,10.99,1
2020-10-25 12:21,16561,14,1
2020-10-25 12:17,16561,10.99,1
2020-09-28 13:58,16486,6.99,1
2020-09-28 13:58,16486,7.49,1
2020-09-24 07:58,3230,18,1
2020-09-24 07:58,3230,14,1
2020-09-24 07:58,3230,18,1
2020-09-21 08:34,3230,14,1
2020-08-19 15:55,26787,10.99,1
2020-07-16 21:43,3047,10.99,1
2020-07-16 21:43,3047,7.49,1
2020-07-16 21:41,3047,10.99,1
2020-07-16 21:41,3047,7.49,1
2020-07-03 15:49,20047,12,1
2020-07-03 15:49,20047,7.49,1
2020-07-01 11:02,9232,7.49,1
2020-07-01 11:02,9232,10.99,1
2020-05-01 08:33,29077,25,1
2020-04-08 09:36,8891,14,1
2020-04-08 09:36,8891,7.49,1
2020-02-07 14:30,30430,6.99,1
2020-02-04 12:38,30451,18,1
2020-12-04 16:51,687,7.99,1
2020-11-30 22:46,30763,9.99,1
2020-11-25 18:10,12255,6.99,1
2020-11-25 18:10,12255,5.99,1
2020-11-20 15:13,10980,10.99,1
2020-11-20 15:13,10980,4.99,1
2020-11-18 05:21,29668,11.99,1
2020-11-17 15:59,687,8.99,1
2020-11-11 02:00,16217,11.99,1
2020-11-11 02:00,16217,4.99,1
2020-10-26 10:58,13242,11.99,1
2020-10-26 10:58,13242,4.99,1
2020-10-23 13:58,687,8.99,1
2020-10-21 23:56,30572,10.99,1
2020-10-11 09:00,23364,3.99,1
2020-09-15 20:14,2286,29.99,1
2020-09-15 20:14,2286,0,1
2020-09-15 20:14,2286,0,1
2020-09-15 20:14,2286,0,1
2020-09-15 20:14,2286,0,1
2020-09-13 19:26,171,29.99,1
2020-09-13 19:26,171,4.99,5
2020-09-13 19:26,171,0,1
2020-09-13 19:26,171,0,1
2020-09-13 19:26,171,0,1
2020-09-13 19:26,171,0,1
2020-09-13 19:04,171,29.99,1
2020-09-13 19:04,171,0,1
2020-09-13 19:04,171,0,1
2020-09-13 19:04,171,0,1
2020-09-13 19:04,171,0,1
2020-08-27 15:01,807,10,1
2020-08-23 08:01,20864,12.25,1
2020-08-23 08:01,20864,4.99,1
2020-08-17 21:10,3971,21,1
2020-08-17 21:10,3971,4.99,1
2020-07-30 15:06,687,9.99,1
2020-07-01 07:45,687,10.5,1
2020-06-22 13:24,15560,12.25,1
2020-06-22 13:24,15560,12.25,1
2020-06-19 13:41,31153,3.99,1
2020-06-11 07:50,687,10.99,1
2020-06-11 07:50,687,4.99,1
2020-06-02 14:57,4138,175,1
2020-06-02 14:57,4138,4.99,1
2020-05-20 15:42,687,11.99,1
2020-05-12 13:17,807,10.99,1
2020-05-04 17:18,807,3.99,1
2020-05-04 17:18,807,4.99,1
2020-04-21 14:31,7783,10.99,1
2020-04-21 14:31,7783,4.99,2
2020-04-21 14:31,7783,10.99,1
2020-04-20 10:26,4138,175,1
2020-04-20 10:26,4138,4.99,1
2020-04-11 17:40,2173,3.99,1
2020-04-11 17:40,2173,4.99,1
2020-04-07 21:42,2173,10.99,1
2020-04-07 21:42,2173,4.99,1
2020-04-05 14:23,2173,10.99,1
2020-02-22 22:58,807,10.99,1
2020-02-22 22:58,807,4.99,2
2020-02-22 22:58,807,10.99,1
2020-01-21 15:39,6127,3.99,1
2020-01-21 15:39,6127,4.99,1
2020-01-13 22:16,3971,7,1
2020-01-13 21:48,6127,7.99,1
2020-01-03 01:18,10228,21,1
2020-01-03 01:18,10228,4.99,1
2020-05-10 14:06:09.996000,18397,12.75,1
2020-05-10 14:06:09.996000,18397,4.99,1
2020-05-10 13:42:03.004000,8769,3.99,1
2020-05-10 13:42:03.004000,8769,4.99,1
2020-04-09 19:55:48.996000,22946,25.5,1
2020-03-14 01:28:02.997000,385,12.75,1
2020-02-06 09:04:01.998000,385,8.5,1
2020-02-01 19:45:38.002000,385,8.5,1
2020-01-31 19:24:41.996000,385,8.5,1
2020-01-30 08:42:59.003000,385,8.5,1
2020-01-28 11:42:43.001000,19916,9.95,1
2020-01-28 11:42:43.001000,19916,9.99,1
2020-01-09 19:27:35.997000,385,12.75,1
2019-12-28 16:54:11.002000,20603,14.99,1
2019-12-28 16:54:11.002000,20603,9.99,1
2019-11-12 14:28:04.996000,2107,21.25,1
2019-11-12 14:28:04.996000,2107,21.25,1
2019-10-24 13:03:58,8698,8,10
2019-08-16 09:41:47,2107,29.75,1
2019-07-31 20:12:46.002000,2107,42.5,1
2019-07-31 20:12:46.002000,2107,42.5,1
2019-04-07 19:16:39.996000,25132,3.99,1
2020-05-24 23:24:05.996000,12468,4.99,1
2020-05-24 23:24:05.996000,12468,21.25,1
2020-07-15 22:44:28,26443,21.99,1
2020-08-05 22:14:47.996000,385,8.5,1
2020-08-05 22:14:47.996000,385,4.99,1
2020-08-06 15:07:29.004000,10222,21.25,1
2020-08-06 15:07:29.004000,10222,4.99,1
2020-08-21 18:05:37.997000,30277,4.99,1
2020-08-29 14:18:07.998000,24540,12.75,1
11/24/2020 5:15,5440,10,1
11/11/2020 16:06,8698,11.11,1
11/11/2020 1:19,5440,3.99,1
11/11/2020 1:19,5440,9.99,1
15/12/2020,15922,11.97,1
15/12/2020,15922,4.68,1
07/12/2020,32128,10.63,1
25/11/2020,11926,11.67,1
25/11/2020,11926,10.99,1
18/11/2020,17962,10.7,1
18/11/2020,17962,9.99,1
07/06/2020,5868,10.83,1
07/06/2020,5868,8.32,1
15/05/2020,32494,10.63,1
09/05/2020,27253,10.63,1
07/05/2020,5868,10.7,1
03/05/2020,6784,7.98,1
03/05/2020,6784,9.99,2
03/05/2020,6784,16.66,1
21/03/2020,23956,10.7,1
28/04/2020 16:03,13986,10.99,1
28/04/2020 16:03,13986,5.99,1
30/06/2020 21:29,12786,9.89,1
30/06/2020 21:29,12786,5.39,1
13/07/2020 15:11,32405,9.5,1
22/07/2020 14:11,23389,1.99,1
02/08/2020 19:14,3643,12.68,1
02/08/2020 19:14,3643,5.99,3
02/08/2020 19:14,3643,5.96,1
02/08/2020 19:14,3643,12.6,1
10/10/2020 19:03,21941,0,1
27/11/2020 15:50,20818,11.99,1
27/11/2020 15:50,20818,4.99,1
2020-02-12 18:43,30031,20,1
2020-09-03 19:18,28912,12,1
2020-10-21 03:45,24116,11.99,1
2020-11-18 21:04,19980,24.75,1
2020-11-18 21:04,19980,24.75,1
2020-11-20 12:05,26919,9,1
2020-12-04 13:10,8709,14,1
2020-12-04 13:10,8709,11.99,1
2020-10-10 07:52,26375,19,1
2020-10-03 10:20,20591,18,1
2020-10-03 10:20,20591,7.49,1
2020-09-16 18:30,16278,8.99,1
2020-09-16 18:30,16278,4,1
2020-07-18 19:02,17064,10.99,1
2020-07-18 19:02,17064,7.49,1
2020-07-14 09:29,10510,14.33,1
2020-07-14 09:29,10510,9.77,1
2020-04-01 09:03,16179,9.99,1
2020-04-01 09:03,16179,7.49,1
2020-03-29 21:34,27340,30,1
2020-01-27 04:24,18636,9.99,1
2020-01-27 04:24,18636,12.49,1
2020-07-28 19:01,1948,29.99,1
2020-07-28 19:01,1948,0,1
2020-07-28 19:01,1948,0,1
2020-07-28 19:01,1948,0,1
2020-07-28 19:01,1948,0,1
2020-07-21 15:10,22852,12.25,1
2020-07-10 13:28,30492,9.5,1
2020-04-27 15:12,1253,9.99,1
2020-04-27 15:12,1253,4.99,1
2020-04-23 05:56,1253,12.99,1
2020-04-23 05:56,1253,4.99,1
2020-04-06 16:41,1253,10.99,1
2020-04-06 16:41,1253,4.99,1
2020-02-03 20:58,385,6.5,1
2020-01-17 15:46,385,12.25,1
2020-05-10 12:47:55.003000,8040,21.25,1
2020-05-10 12:47:55.003000,8040,4.99,1
2020-05-09 10:10:21.003000,9396,21.25,1
2020-05-09 10:10:21.003000,9396,4.99,1
2020-05-08 08:45:07.004000,965,3.99,1
2020-05-05 18:33:12.004000,24515,4.99,1
2020-05-01 10:36:20.998000,5822,21.25,1
2020-05-01 10:36:20.998000,5822,4.99,1
2020-05-01 10:36:20.998000,5822,25.99,1
2020-04-29 07:57:35.001000,7553,4.99,2
2020-04-29 07:57:35.001000,7553,21.25,1
2020-04-29 07:57:35.001000,7553,21.25,1
2020-04-28 10:30:01.002000,3099,12.99,1
2020-04-28 10:30:01.002000,3099,4.99,1
2020-04-16 14:52:38.004000,5692,17,1
2020-04-16 14:52:38.004000,5692,4.99,1
2020-04-16 14:52:38.004000,5692,25.99,1
2020-04-15 09:01:44,965,3.99,1
2020-04-15 09:01:44,965,21.25,1
2020-04-15 09:01:44,965,4.99,1
2020-04-13 18:25:36.002000,3099,21.25,1
2020-04-13 18:25:36.002000,3099,4.99,1
2020-04-10 10:41:02.999000,10233,25.5,1
2020-04-10 10:41:02.999000,10233,4.99,1
2020-04-09 09:33:08.004000,16745,25.5,1
2020-04-09 09:33:08.004000,16745,4.99,1
2020-04-08 13:37:28.001000,10936,12.75,1
2020-04-07 21:13:51.004000,31671,17.99,1
2020-04-04 18:01:46.998000,19976,21.25,1
2020-04-04 18:01:46.998000,19976,21.25,1
2020-04-04 15:23:09.001000,13133,21.25,1
2020-04-02 19:59:46,13133,21.25,1
2020-03-30 14:07:37.001000,10936,12.75,1
2020-03-26 06:33:41,10454,22.45,1
2020-03-03 12:35:46.997000,28127,12.75,1
2020-02-27 09:54:04,1836,21.25,1
2020-02-27 09:54:04,1836,9.99,1
2020-02-24 21:33:42.002000,4576,9.99,1
2020-02-24 21:33:42.002000,4576,12.75,1
2020-02-20 14:39:50.996000,1836,15.99,1
2020-02-20 14:39:50.996000,1836,0,1
2020-01-03 17:03:39.997000,289,9,1
2020-01-03 17:03:39.997000,289,9,1
2020-01-03 17:03:39.997000,289,9.99,2
2019-12-26 18:05:29.996000,4576,17,1
2019-12-26 18:05:29.996000,4576,9.99,1
2019-12-16 17:50:53.002000,1836,8.5,1
2019-12-16 17:50:53.002000,1836,9.99,1
2019-12-05 23:01:51.004000,17692,9.99,1
2019-12-05 23:01:51.004000,17692,21.25,1
2019-12-05 20:21:46.996000,289,12.75,1
2019-11-10 14:55:28.004000,22293,3.99,1
2019-11-05 20:25:49.002000,289,17,1
2019-11-03 22:44:26.998000,27173,21.25,1
2019-09-24 00:20:35.002000,28514,25,1
2019-08-15 12:12:57.004000,23821,25,1
2019-08-12 15:27:52.004000,27500,25,1
2019-08-05 12:55:12.999000,21670,3.99,1
2019-07-20 19:23:40.998000,31172,10.99,1
2019-07-08 19:51:09,28837,25,1
2019-06-08 23:17:27.001000,26900,25,1
2019-02-28 09:37:07.997000,14410,3.99,1
2019-02-27 16:58:39.999000,14410,3.99,1
2020-05-15 18:04:24.004000,4055,21.25,1
2020-05-15 18:04:24.004000,4055,4.99,3
2020-05-15 18:04:24.004000,4055,21.25,1
2020-05-15 18:04:24.004000,4055,21.25,1
2020-05-24 18:44:00.004000,8312,21.25,1
2020-05-24 18:44:00.004000,8312,4.99,1
2020-05-27 23:56:33.003000,11952,21.25,1
2020-05-27 23:56:33.003000,11952,4.99,1
2020-06-03 22:21:50,13739,4.99,2
2020-06-03 22:21:50,13739,21.25,1
2020-06-07 13:44:40.001000,922,21.25,1
2020-06-07 13:44:40.001000,922,4.99,1
2020-06-20 19:52:55.998000,8226,21.25,1
2020-06-20 19:52:55.998000,8226,4.99,1
2020-06-24 13:06:38.998000,922,12.75,1
2020-06-24 13:06:38.998000,922,4.99,1
2020-06-30 22:58:15.004000,17762,12.99,1
2020-06-30 22:58:15.004000,17762,4.99,1
2020-07-04 02:18:32,4801,12.99,1
2020-07-04 02:18:32,4801,12.99,1
2020-07-04 02:18:32,4801,12.99,1
2020-07-04 02:18:32,4801,12.99,1
2020-07-05 20:41:42.996000,25038,21.25,1
2020-07-14 14:04:51.001000,15887,3.99,1
2020-07-14 14:49:20.001000,15887,3.99,1
2020-08-04 14:25:35.999000,25493,3.99,1
2020-08-07 14:17:23.001000,11680,21.25,1
2020-08-07 14:17:23.001000,11680,4.99,1
2020-08-07 16:44:44.002000,19438,21.25,1
2020-08-07 16:44:44.002000,19438,4.99,1
2020-08-11 11:18:11.998000,9687,21.25,1
2020-08-11 11:18:11.998000,9687,4.99,1
2020-08-14 15:51:39.004000,18616,21.25,1
2020-08-14 15:51:39.004000,18616,4.99,1
2020-08-16 18:33:19.996000,7395,21.25,1
2020-08-16 18:33:19.996000,7395,4.99,2
2020-08-16 18:33:19.996000,7395,21.25,1
2020-08-21 07:35:42.999000,14371,21.25,1
2020-08-21 07:35:42.999000,14371,4.99,1
2020-09-11 12:42:16.004000,22763,20,1
2020-09-16 19:21:05.003000,15541,3.99,1
2020-09-16 19:21:05.003000,15541,4.99,1
2020-09-20 20:33:09.996000,289,20,1
2020-09-20 20:33:09.996000,289,4.99,1
2020-10-03 13:22:38.004000,17033,9.99,1
2020-10-03 13:22:38.004000,17033,219,1
2020-10-10 09:20:16.002000,13039,21.25,1
2020-10-10 09:20:16.002000,13039,9.99,1
2020-10-18 07:27:39.997000,20373,21.25,1
2020-10-18 07:27:39.997000,20373,9.99,1
2020-10-26 08:07:22.002000,16424,21.25,1
2020-10-26 08:07:22.002000,16424,9.99,1
2020-10-31 14:58:56.004000,289,10.99,1
2020-10-31 14:58:56.004000,289,9.99,1
2020-11-03 18:57:15.998000,15807,21.25,1
2020-11-03 18:57:15.998000,15807,9.99,1
11/6/2020 8:17,965,11.99,1
11/6/2020 8:17,965,7.99,2
11/6/2020 8:17,965,8,1
11/4/2020 13:22,17139,21.25,1
11/4/2020 11:18,17139,21.25,1
12/15/2020 21:06,10454,21.25,1
12/4/2020 14:23,922,10,1
12/4/2020 14:23,922,10.99,1
12/4/2020 14:23,922,4.99,1
12/1/2020 0:54,26437,21.25,1
1/2/2021 0:16,31627,3.99,1
21/12/2020,2982,13.33,1
21/12/2020,2982,0,1
25/11/2020,2982,8.03,1
25/11/2020,2982,9.99,1
20/11/2020,19827,8.33,1
09/10/2020,1797,9.99,1
09/10/2020,1797,11.67,1
01/10/2020,18310,10.63,1
01/10/2020,18310,9.99,1
28/09/2020,11973,10.5,1
28/09/2020,11973,9.99,1
25/09/2020,1797,10.7,1
25/09/2020,1797,9.99,1
08/09/2020,20790,7.95,1
08/09/2020,20790,9.99,1
08/09/2020,28314,1.66,1
30/08/2020,5141,8.03,1
30/08/2020,5141,9.99,1
19/08/2020,4229,9.01,1
19/08/2020,4229,8.49,3
19/08/2020,4229,9.09,1
19/08/2020,4229,9.02,1
17/08/2020,1797,8.03,1
17/08/2020,1797,9.99,1
30/07/2020,5141,7.49,1
15/07/2020,13544,7.49,1
15/07/2020,13544,8.99,1
10/07/2020,18052,8.33,1
10/07/2020,18052,9.99,1
30/06/2020,13479,10.63,1
08/06/2020,27527,1.66,1
05/06/2020,13479,14.99,1
30/05/2020,7895,8.49,2
30/05/2020,7895,14.16,1
30/05/2020,7895,0,1
08/05/2020,19827,8.03,1
03/05/2020,25491,15.95,1
02/05/2020,11581,16.05,1
02/05/2020,11581,9.99,1
29/04/2020,14133,13.33,1
23/04/2020,5580,10.7,1
23/04/2020,5580,10.6,1
23/04/2020,5580,10.7,1
09/04/2020,3352,13.21,1
09/04/2020,3352,9.99,1
04/04/2020,3352,15.9,1
04/04/2020,3352,9.99,1
02/04/2020,26518,13.29,1
08/01/2020,29504,10.63,1
02/01/2020,15279,14.99,1
02/01/2020,15279,13.25,1
07/04/2020 11:54,24592,11.98,1
09/04/2020 15:56,13225,12.99,1
09/04/2020 16:45,13225,12.99,1
02/05/2020 12:54,3422,12.99,1
02/05/2020 12:54,3422,5.99,1
13/05/2020 00:40,22827,1.99,1
20/05/2020 13:50,9003,11.69,1
20/05/2020 13:50,9003,5.39,1
29/05/2020 09:37,15987,12.99,1
29/05/2020 09:37,15987,5.99,1
01/06/2020 14:45,289,9.99,1
01/06/2020 14:45,289,5.99,1
04/06/2020 13:40,28342,1.99,1
22/06/2020 11:41,30653,12.99,1
21/07/2020 18:54,26884,10.99,1
20/08/2020 15:21,32530,7.75,1
03/09/2020 16:23,6052,1.99,1
03/09/2020 16:23,6052,5.99,1
16/10/2020 13:21,11862,12.76,1
16/10/2020 13:21,11862,5.99,1
30/12/2020 12:00,6052,1.99,1
2020-02-09 09:30,6028,14,1
2020-02-09 09:30,6028,14,1
2020-02-09 09:30,6028,17.5,1
2020-02-11 22:35,23566,15,1
2020-04-24 11:09,28059,25,1
2020-11-29 22:39,29924,10.99,1
2020-11-25 20:25,27247,10.99,1
2020-11-23 08:06,22436,10.99,1
2020-11-15 14:43,28228,18,1
2020-10-19 16:13,31164,19.99,1
2020-10-11 17:08,10684,10.99,1
2020-10-11 17:08,10684,10.99,1
2020-10-06 10:30,18965,14,1
2020-10-06 10:30,18965,7.49,1
2020-09-30 12:21,16159,10.99,1
2020-09-30 12:21,16159,7.49,1
2020-09-23 15:17,31853,10.99,1
2020-09-10 19:12,20732,10.99,1
2020-09-10 19:12,20732,7.49,1
2020-08-29 18:26,29366,9.99,1
2020-08-28 08:25,20734,0,1
2020-08-27 00:55,14257,9.99,1
2020-08-27 00:55,14257,7.49,1
2020-08-22 22:36,22902,18,1
2020-08-08 14:21,9957,10.99,1
2020-08-08 14:21,9957,7.49,1
2020-07-31 11:57,16030,10.99,1
2020-07-31 11:57,16030,7.49,1
2020-06-21 14:30,20692,14,1
2020-06-21 14:30,20692,7.49,1
2020-06-15 20:03,28748,8.99,1
2020-06-12 11:52,8594,8.99,1
2020-06-12 11:52,8594,7.49,1
2020-05-30 18:38,16502,9.99,1
2020-05-30 18:38,16502,7.49,1
2020-05-30 12:52,13261,9.99,1
2020-05-30 12:52,13261,7.49,1
2020-05-18 10:47,12967,9.99,1
2020-05-18 10:47,12967,7.49,1
2020-05-12 13:33,3838,7.99,1
2020-05-12 13:33,3838,7.49,1
2020-05-09 19:45,19386,9.99,1
2020-05-09 19:45,19386,7.49,1
2020-05-07 20:26,23761,9.99,1
2020-05-07 11:09,3838,9.99,1
2020-05-07 11:09,3838,7.49,1
2020-05-05 17:02,8569,10.99,1
2020-05-05 17:02,8569,7.49,1
2020-05-04 16:34,14242,14,1
2020-05-04 16:34,14242,7.49,1
2020-05-01 20:25,13742,7.99,1
2020-05-01 20:25,13742,7.49,1
2020-04-30 23:26,30445,14,1
2020-04-30 13:55,19997,9.99,1
2020-04-30 13:55,19997,7.49,1
2020-04-24 11:24,12563,14,1
2020-04-24 11:24,12563,7.49,1
2020-04-24 10:05,20840,9.99,1
2020-04-24 10:05,20840,7.49,1
2020-04-21 17:56,23621,9.99,1
2020-04-12 11:31,22428,14,1
2020-04-12 11:29,3170,7.99,1
2020-04-11 20:31,3170,3.99,1
2020-04-11 16:54,3170,9.99,1
2020-03-30 17:06,15479,9.99,1
2020-03-30 17:06,15479,7.49,1
2020-02-28 17:26,14788,8.99,1
2020-02-28 17:26,14788,12.49,1
2020-02-16 21:25,19171,9.99,1
2020-02-16 21:25,19171,9.99,1
2020-01-27 15:47,20734,9.99,1
2020-01-13 01:32,3170,7.99,1
2020-01-05 20:07,29761,21,1
2020-12-03 10:35,26692,12,1
2020-11-09 20:12,1047,3.99,1
2020-11-01 10:53,1047,39.99,1
2020-11-01 10:53,1047,4.99,5
2020-11-01 10:53,1047,0,1
2020-11-01 10:53,1047,0,1
2020-11-01 10:53,1047,0,1
2020-11-01 10:53,1047,0,1
2020-10-18 14:10,1879,39.99,1
2020-10-18 14:10,1879,0,1
2020-10-18 14:10,1879,0,1
2020-10-18 14:10,1879,0,1
2020-10-18 14:10,1879,0,1
2020-09-24 19:04,5452,4.99,3
2020-09-24 19:04,5452,0,1
2020-09-24 19:04,5452,0,1
2020-09-21 18:06,15696,12.25,1
2020-09-21 18:06,15696,4.99,1
2020-09-07 21:35,1186,29.99,1
2020-09-07 21:35,1186,0,1
2020-09-07 21:35,1186,0,1
2020-09-07 21:35,1186,0,1
2020-09-07 21:35,1186,0,1
2020-09-07 21:35,1186,4.99,5
2020-09-03 13:42,2504,29.99,1
2020-09-03 13:42,2504,0,1
2020-09-03 13:42,2504,0,1
2020-09-03 13:42,2504,0,1
2020-09-03 13:42,2504,0,1
2020-08-13 14:32,30230,3.99,1
2020-08-06 20:28,1540,29.99,1
2020-08-06 20:28,1540,4.99,5
2020-08-06 20:28,1540,0,1
2020-08-06 20:28,1540,0,1
2020-08-06 20:28,1540,0,1
2020-08-06 20:28,1540,0,1
2020-07-22 16:17,4845,9.99,1
2020-07-22 16:17,4845,4.99,1
2020-06-03 13:27,14321,3.99,1
2020-06-03 09:14,14321,3.99,1
2020-05-19 12:22,4845,12.25,1
2020-05-19 12:22,4845,4.99,1
2020-04-04 14:55,14426,15.75,1
2020-04-04 14:55,14426,4.99,1
2020-04-03 18:52,29684,10.99,1
2020-01-10 13:33,9091,22.78,1
2020-01-10 12:10,9091,1.72,1
2020-05-10 12:41:07.999000,7042,3.99,1
2020-05-10 09:18:39.001000,7042,3.99,1
2020-05-10 09:18:39.001000,7042,4.99,1
09/04/2020 15:55,16899,10.99,1
09/04/2020 15:55,16899,5.99,1
19/04/2020 04:31,3656,10,1
19/04/2020 04:31,3656,0,1
05/05/2020 21:06,3656,8,1
05/05/2020 21:06,3656,5.99,1
2020-05-10 12:18:29.998000,28546,17.99,1
2020-03-01 15:11:08.002000,20693,21.25,1
2020-03-01 15:11:08.002000,20693,9.99,1
2020-01-26 11:28:43.003000,3271,9.99,3
2020-01-26 11:28:43.003000,3271,12.75,1
2020-01-26 11:28:43.003000,3271,12.75,1
2020-01-26 11:28:43.003000,3271,12.75,1
2020-01-03 20:13:37.004000,18066,6,1
2020-01-03 20:13:37.004000,18066,9.99,1
2019-12-31 14:19:43.997000,159,6,1
2019-12-31 14:19:43.997000,159,6,1
2019-12-23 11:57:23.003000,159,6.99,1
2019-12-23 11:57:23.003000,159,6.99,1
2019-12-17 10:30:01.996000,159,6.99,1
2019-12-17 10:30:01.996000,159,6.99,1
2019-11-07 13:20:11.003000,24337,21.25,1
2019-10-23 14:43:03.996000,6350,17,1
